Region,Rainfall,Temperature,Soil_Moisture,Soil_pH,Nitrogen,Phosphorus,Potassium,Irrigation,Crop_Area,Fertilizer,Pesticide,Sunlight,Humidity,Altitude,Wind_Speed,Groundwater,Crop_Diversity,Mechanization,Yield_Variance,Avg_Yield,Date
Uttarakhand,,22,51.45517539509758,6.4,58.63222717342058,33.21293018985329,36.21263003931491,51.80310523799187,2338.9517767067287,price not available,8,7.2,60.152938643724525,908.5648447753224,7,12.485527101369826,0.76,0.6688044989373342,0.15052958790963886,3.0729703138413385,2023-04-01
Punjab,638.6839467316094,24,45.64576088163212,7.2,76.9023105956337,36.51235584369682,44.0334821780658,95.44388913842917,4267.327415588118,9999 INR,12,8h,57.34526076453485,236.67204835396197,10,15.427355186613218,0.75,0.8583280909306339,0.15032379139783034,4.6949361994122665,2023-01-01
Rajasthan,-49.6020428097342,30,31.102419818434175,8.0,49.720701722817914,26.019678340359153,30.804770646058383,37.952365241815,3696.316536713258,140,8,,39.95582319457616,292.21744095176814,15,24.286094434127765,0.5,0.609510294711602,0.2866205842673654,2.378713552540213,2023.03.01
Chhattisgarh,1292.862098639341,26,56.174980973748234,6.4,80.32971534575648,,44.176810676182214,64.05060863566092,3917.663656634238,175,9,7.5,68.16765726579399,189.38449909827884,7,13.798187853711868,0.72,0.5722191496689907,0.17964034706502452,4.31578163830451,2023-04-01
Andhra Pradesh,913.6455901371271,28,48.3699815174236,6.9,68.10650275570623,34.623178018922204,37.14163088386902,73.89737425879595,4058.22620329235,185,10,8.5,65.25049907554795,148.45274032323303,9,16.803752520640234,0.68,,0.20035205181754642,3.730760783918158,01-Apr-2023
punjab,654.6090025505002,,44.76410700333038,seven.two,79.42068246199646,42.67920542446569,46.61327318861153,85.58706057883671,4330.437804934935,9999,12,8 hours,61.29604709633401,244.03978873888147,10,15.401576351123651,75%,0.7695256471415008,0.15029831721539344,4.311059308415495,01/01/23
Gujarat,554.8882472200166,29,34.60946093171078,14.5,52.52296906578986,29.318007149099884,32.990662464457,54.22635074110588,3881.7963558527076,150,8,9,49.72022576301884,210.99604778356013,13,22.078317146628052,0.58,0.693279482819814,0.3129001952182134,2.918058173863879,2023-03-01
Tamil Nadu,783.3956267392509,29,40.439213793883404,7.0,64.35192575346717,31.52403166934247,35.967308151082605,92.25457400511836,1003574.8154720129,200,12,9,67.59674340188744,205.45378121571227,9,12.562764817131299,0.7,0.8134251127949135,0.1509636428325301,4.301441138246996,2023-04-01
Jharkhand,1163.690725017843,26,50.87329542548382,6.7,70.74821823697488,36.8898205558197,37.38579259978916,54.18147736600286,3609.999695512162,160,9,7.8,69.78761421304263,262.54075132113803,fast,17.93042639062294,0.66,0.6345603077157957,0.24448523303291647,3.789480325688222,2023-04-01
Uttarakhand,,22,55.786025071076246,6.4,59.85119187346294,32.54381752663279,35.332080693196005,52.116252092217955,2334.4989017271737,price not available,8,7.2,70.44225830576217,902.6040118848492,7,11.950649216651106,0.76,0.6585696892258914,0.16641763449282632,3.1962460329898184,2023-04-01
Uttar Pradesh,849.9168123345358,26C,49.02540808536107,6.8,70.86119544925917,33.16039342533643,42.8627725967451,71.5463071210364,5272.072253730674,one eighty,10,7.5,71.42927783378865,151.3781577200406,8,17.555278682092215,0.65,0.6771633222424089,0.2268782775865866,,02-01-2023
Kerala,1754.9674643225237,26,63.75160137216037,5.8,83.99349365153603,43.23210612022055,51.5488307018337,72.9324964927197,2896.223927679063,210,13,6.5,79.33399789723951,-536.0640785392853,5,9.626876894265417,0.8,0.5768266491003746,0.20911285638663388,3.874559812176032,2023/04/01
Bihar,1129.5644544764625,26,54.86943157532555,6.7,73.31794342598126,36.41421872115402,37.94223257214582,67.54317760638158,5511.354558445424,175,,7.8,72.95784851060478,121.78147510727015,7,13.778285913692265,0.68,0.5900923377285371,0.23839306503297678,3.0879699481056817,2023/03/01
Telangana,853.1675102452166,29,41.521039533258936,7.1,64.01518956059455,32.79314584580384,33.678896425648844,66.98935451400219,3572.0785281136236,170,9,8.7,58.52384258357677,285.9022333102869,10,20.731958179315097,0.63,0.7547919408511438,,3.350627233039926,2023-04-01
Telangana,795.011837188139,29,41.7505404378644,7.1,60.236010928773,31.221792767523112,34.58403898196198,69.72678770087356,3854.4907147018844,170,9,8.7,53.41092883182558,284.17487792567516,10,21.987771054098594,0.63,0.7488542949025029,,3.2359974411199164,2023-04-01
Uttarakhand,,22,54.279178949938945,6.4,66.24209198630179,31.388846476371526,32.55481796257437,57.68175003725761,2216.1260809021583,price not available,8,7.2,70.06106041912888,1004.4931947004745,7,12.214917787010322,0.76,0.6488358768169853,0.1746766083775981,3.0744383036263803,2023-04-01
Karnataka,756.4886835115117,27,40.88159583516699,6.8,68.17373873718711,34.338650173169455,35.901279929532414,56.80810150696687,4372.047964185136,165,9,8.5,56.52074196314947,594.7618586913079,11,,0.65,0.7101399303335987,0.22009160925226579,3.9345942073024935,04/01/23
Assam,2161.10833096076,25,71.7883285636143,5.5,81.03284457919952,41.36965781191504,52.18405807168985,,3367.833815297224,200,11,6,85.85922688645667,72.85976044924202,5,12.338651536258139,0.78,0.5502644520484012,0.18755953390122987,3.7121337740424303,2023-04-01
Bihar,1059.8970992122634,26,55.44914419850035,6.7,71.51106437057393,38.561399248892315,38.004745912759034,73.07394560693186,4929.566967387357,175,,7.8,64.12706529261747,118.90301367742518,7,15.892237887633772,0.68,0.6295299993175039,0.23181552177369047,3.460200042951707,2023/03/01
Uttar Pradesh,925.5171331101292,26C,50.29733633030916,6.8,66.50657776430785,31.136757789987605,35.74285321800029,76.56368024889746,5233.41876177101,one eighty,10,7.5,65.33686226464982,142.44772099825306,8,18.500814579676906,0.65,0.7128913313703452,0.2168343277124809,,02-01-2023
Madhya Pradesh,846.4856206568954,27,50.94369131291255,6.9,,31.315769660867886,39.14494474696118,61.72763211371424,4751.456496238931,170,9,8,64.14583424030926,305.28317867863433,10,18.270324757046932,0.62,0.6716282732512775,0.18187096381749204,3.8742982545914564,01-03-23
Odisha,1229.7235117657226,27,57.29262971828783,6.6,75.24889697676953,36.45985675809974,697.7829747769777,65.16620790318736,4363.105663735997,180,10,7.8,76.33100787814337,108.42832973237303,8,14.537282975289356,0.7,0.5869244466074844,0.23764247675466818,4.338291540817561,2023-04-01
Telangana,822.667114062689,29,41.54560024951387,7.1,63.52818977263526,32.22597969698578,35.448061229848506,62.74492857384325,4041.036749566153,170,9,8.7,56.326653094731114,287.74694642861505,10,20.394368897915005,0.63,0.7615406347579556,,3.13579215432243,2023-04-01
Punjab,689.5304979670451,24,46.62375994122197,7.2,84.45122502279374,36.171977784316184,44.752780982937594,95.52861414874324,4291.71125355507,9999 INR,12,8h,57.633981280520246,250.06566432850917,10,16.155912955954292,0.75,0.8588275970908408,0.151582632736023,4.530115995277075,2023-01-01
Odisha,1270.5661443816346,27,49.92826387942928,6.6,71.01192484283307,34.661626414486676,784.2337333780689,66.28372004674794,4383.582812636684,180,10,7.8,73.70373064723015,118.16401100375937,8,14.884624087447163,0.7,0.6411353322185958,0.21807746471616793,4.003243803289035,2023-04-01
Punjab,647.750941666813,24,47.69712022926032,7.2,74.85430855785816,40.558300471317345,45.20987856468525,97.89081924918897,4086.5932323682405,9999 INR,12,8h,64.00492540135095,266.5638352430651,10,15.152100899815947,0.75,0.8185534991204159,0.14184870941434988,4.290982816290101,2023-01-01
Tamil Nadu,753.3923238759618,29,42.195127978062594,7.0,65.22179598041808,34.46437611647714,33.74438040583085,81.09815390035165,1037055.5727757745,200,12,9,68.74706849760085,207.87705920774619,9,12.681137322606094,0.7,0.8003788309544048,0.1568458057299724,3.8176510744968426,2023-04-01
Uttar Pradesh,903.3921362008548,26C,48.453822506602,6.8,74.64006663988795,39.60901403571153,36.72178258237872,78.51370226622049,4687.635692784044,one eighty,10,7.5,61.73587364056249,151.06397571758794,8,17.450897542798675,0.65,0.6773272866523737,0.22054093985396916,,02-01-2023
Karnataka,740.4722143439861,27,40.97405317364094,6.8,64.60721441796308,33.85453053932747,35.66245945417152,60.23608770516406,4480.866930117529,165,9,8.5,61.23166074516894,571.6882559856081,11,,0.65,0.6880116386293816,0.2237749836718964,3.761218147626305,04/01/23
Uttar Pradesh,900.221360052465,26C,49.34202141820095,6.8,64.66887968308177,34.92981023965246,39.96014902192809,73.75137780302639,5048.350782313221,one eighty,10,7.5,67.5689056034951,149.97220517547154,8,17.407895714473664,0.65,0.7704912010778954,0.2179661450658738,,02-01-2023
Andhra Pradesh,901.6597701499782,28,43.59707697636214,6.9,68.22820359307732,34.534107266299365,37.499750928306256,73.06410125428302,4169.785110881907,185,10,8.5,68.54905452192715,155.22686283072122,9,17.43855357720713,0.68,,0.19023532702199705,3.7514096487584676,01-Apr-2023
Rajasthan,-44.9798675739717,30,31.088547921119233,8.0,46.582267012685485,22.978313214861686,30.12738023032375,38.98037392735635,3287.2597257705515,140,8,,38.61510768089369,266.1513161348925,15,26.384932450748217,0.5,0.5595864635953247,0.2856811330240788,2.4834733947740557,2023.03.01
Jharkhand,1123.597433018528,26,52.52891763510652,6.7,65.88697931141533,33.93277829992678,40.00188767988515,57.82732660504814,3586.289313181472,160,9,7.8,66.07708408818031,255.42502244061882,fast,19.57609854571132,0.66,0.6103841373521831,0.24294419632103645,3.660131657362517,2023-04-01
Jharkhand,1083.9817756255834,26,53.59771640641399,6.7,67.8661247483596,32.858031810188855,36.66604287029836,59.779352754531246,3395.776831948351,160,9,7.8,70.55144150001912,263.34110358350983,fast,17.430402107156702,0.66,0.5665902476219378,0.2801541431839123,3.6137812517414463,2023-04-01
Telangana,798.9608279062049,29,40.26999959894944,7.1,68.6271765051619,32.79248112588016,36.592556467092436,70.78846800416,3823.7051486928954,170,9,8.7,61.06835941862032,296.492266726688,10,21.794333212323618,0.63,0.7477385560363332,,3.068558933860655,2023-04-01
Bihar,1079.5047287532675,26,54.03673421563032,6.7,73.93616212446022,33.503132926328306,38.35989406712495,67.59358526465397,5247.924552591031,175,,7.8,69.03368350190604,122.76253554778499,7,15.45034033434698,0.68,0.5562389511867174,0.2595444773743865,3.923056886050321,2023/03/01
Uttar Pradesh,931.2500130666659,26C,53.295306086743274,6.8,69.0209752589375,33.87187447253024,41.87452955218751,70.50581549987315,5105.07654779319,one eighty,10,7.5,59.418679832889474,153.82399758215644,8,16.182432578278913,0.65,0.6866411458308006,0.2258104809758736,,02-01-2023
Himachal Pradesh,1236.6850407353427,,49.62160241319677,6.5,63.280934298532515,28.541403674232708,33.41921853211559,51.096129070650285,1997.1895885432405,140,7,7,54.48875354560916,1185.5905448831143,6,10.291301250119224,0.75,0.6101140261634448,0.14099653462828052,3.278244976631305,2023-04-01
Haryana,562.7192686632285,25,,7.5,75.85647514095537,40.791017416538665,38.77430295698369,89.15094112650365,3818.008283893033,210 USD,eleven,8.2,54.206310380393624,219.74434580625797,11,13.816443940375665,0.7,0.7955759736263218,0.16728512245877472,4.36474587039098,2023/02/01
Jharkhand,1135.7811125730584,26,49.502389184656565,6.7,61.585847647610876,36.21981376778326,37.565220454160624,57.58975947657106,3648.8785688452617,160,9,7.8,68.23495831235964,239.66698764119403,fast,19.39724742397891,0.66,0.6501327753072402,0.24583075392811896,3.4210554985806225,2023-04-01
Madhya Pradesh,909.5136378085633,27,46.806049498577075,6.9,,31.97597804397525,39.2464859378187,68.75931172512573,4871.959180373606,170,9,8,61.89261675883072,302.90650059355175,10,17.387273720632876,0.62,0.6762000806388628,0.19840986671619126,3.229419251527576,01-03-23
Maharashtra,715.6203052640269,120,40.20669032270925,6.5,63.87827364531382,28.469246570462854,32.701860456645505,56.19696174473182,4588.96993095681,160,9,8.5h,53.299984996706776,371.4824198828748,12,19.658082605278754,0.6,0.6575352725699355,0.254763754525915,3.1122062671685793,"March 1, 2023"
West Bengal,1257.6118856760825,25,56.38736315595507,6.5,68.23584683954796,38.08362253661975,42.006436596660876,84.40555328049454,4771.305681115595,190,11,7.5,,91.81020431487039,6,14.937007180872834,0.72,0.619267905311994,0.1863903899594781,3.9370588333591066,03/01/2023
Odisha,1077.89092770491,27,54.3209027234973,6.6,78.95396509597771,36.796577729280344,838.875010866296,71.03351014976742,4182.22760052771,180,10,7.8,75.02674639239761,114.57902648711652,8,15.281924218091271,0.7,0.634290278960634,0.2347943041485599,4.150788971667312,2023-04-01
Odisha,1153.7954955308928,27,55.48724778306495,6.6,68.59954174575931,37.88772529990507,844.2129529062827,68.3638567796066,4169.222031198197,180,10,7.8,72.91392065132001,117.18491443075905,8,13.829170470976408,0.7,0.6552649825989983,0.22981724199984488,4.065628944911593,2023-04-01
Uttar Pradesh,940.4868500159349,26C,49.53371970670055,6.8,69.87259140332458,36.19929919719219,39.44775864560005,73.41012689534915,4891.615846983907,one eighty,10,7.5,62.19060152097866,138.2273673702753,8,16.53410610278801,0.65,0.6939516566122463,0.23589572289542973,,02-01-2023
Karnataka,627.2270458014261,27,42.51054171732569,6.8,62.39528289540482,33.22736621010912,34.430713908061385,62.25673575870828,4414.815898456939,165,9,8.5,64.89642627491246,603.0419650837782,11,,0.65,0.7962603223413397,0.2160425751045199,3.681239168777175,04/01/23
West Bengal,1350.4540071137858,25,61.06269238873039,6.5,76.16268879647653,39.30105248774149,42.970624282297095,85.65695009499152,4526.490596982073,190,11,7.5,,99.10730322074754,6,14.50243255084521,0.72,0.6565482833033497,0.17287904010257027,3.8924134867392675,03/01/2023
Uttar Pradesh,871.355357228843,26C,46.35258779424793,6.8,72.40316464342632,36.599907411808246,41.14079717251527,77.99011560173524,4765.904568683548,one eighty,10,7.5,62.93068511433496,143.36172440306137,8,18.698382118272278,0.65,0.7197530745932706,0.2214372318546597,,02-01-2023
Rajasthan,-50.34043408937026,30,30.239870710787056,8.0,52.34733830949885,25.192056260856074,27.341324282527417,41.712540263117454,3367.7804147295,140,8,,39.07525120980811,270.48253446526184,15,25.620897252396293,0.5,0.6006002317210576,0.2913090674701558,2.36386985042211,2023.03.01
punjab,702.8533721895625,,48.18498227686867,seven.two,85.55452034703946,40.49594222863397,48.6513362741722,82.8826969877417,4337.725856293766,9999,12,8 hours,60.80619626976562,249.23910179159145,10,16.66511367525756,75%,0.8060650398531904,0.15783681113884426,4.883119890207376,01/01/23
Uttar Pradesh,875.2828404494679,26C,52.69089399870909,6.8,72.1801444592705,33.9274829380018,39.669291635256734,68.82001561696705,5047.964617029697,one eighty,10,7.5,59.22202057943376,149.485136274227,8,18.39763583859874,0.65,0.6581786660645893,0.23344930921959983,,02-01-2023
Odisha,1229.457451512977,27,52.91447706226709,6.6,74.0271678808732,33.982287036121896,868.9317825856652,72.7921519194118,4599.129158868181,180,10,7.8,66.40612022925008,117.4686330818607,8,14.773050351385885,0.7,0.5976620202822462,0.21488020264417404,4.180624929196162,2023-04-01
Maharashtra,709.0687517663871,120,40.33463438222233,6.5,57.83820246808857,31.708665852371627,34.835437826765805,52.33816914095289,4391.343194210215,160,9,8.5h,56.59026076560957,424.79825426137353,12,20.638017996774195,0.6,0.5963846352731809,0.2507842490368371,3.4728467222354205,"March 1, 2023"
Himachal Pradesh,1278.3529099637974,,48.94174290067905,6.5,60.44345557941649,27.830732061895883,33.08057200171746,48.119337443878024,2131.1396697767786,140,7,7,62.685385466779024,1122.638710321702,6,10.262407859602053,0.75,0.6569779094975116,0.14419092029546404,2.9751101151797243,2023-04-01
Maharashtra,724.2225646273581,120,37.90383240887041,6.5,62.283384541286374,29.441368005085298,37.47435561313945,53.85813742909204,4702.536500472365,160,9,8.5h,56.01394546665072,349.29070686987586,12,20.695857611267574,0.6,0.6484449962375425,0.24617330499143975,3.387643991665195,"March 1, 2023"
West Bengal,1424.703432637224,25,57.658355390499665,6.5,74.33896794330698,38.40948462411763,43.62725199056925,79.76673469202483,4484.060564490289,190,11,7.5,,110.25576265459262,6,13.91986017219673,0.72,0.5581589277082564,0.16430909618407274,4.076733192779322,03/01/2023
Uttar Pradesh,934.588517372833,26C,51.41044934383766,6.8,72.14931832668975,34.68873929421262,36.95126685735237,68.63725694600524,4872.082582092633,one eighty,10,7.5,59.47600197926149,152.99778515567158,8,19.293241411084182,0.65,0.6827456495541131,0.21953986926285599,,02-01-2023
Tamil Nadu,808.8607363480652,29,35.64489094916903,7.0,68.61025057639442,36.0712079545471,35.22676679389086,90.72080457688374,1034197.9064487134,200,12,9,62.700031124629575,199.04524818131478,9,11.748551174491096,0.7,0.7308801402663768,0.13890320147983395,4.310390378746272,2023-04-01
Uttar Pradesh,898.2845828005015,26C,54.03697249557876,6.8,73.29783857479205,32.054478238839074,41.03926355853272,82.07524053394404,5070.968766914686,one eighty,10,7.5,67.34508855572493,145.83413453290174,8,19.048171217687482,0.65,0.7376073003596321,0.2218442354552515,,02-01-2023
Telangana,775.7337353749328,29,38.495915047618006,7.1,74.31750087570055,32.291672069074586,35.836733013638955,69.94033934868442,3820.452829729892,170,9,8.7,60.70390802937724,298.3006011039116,10,21.0824243052876,0.63,0.6923921466834582,,3.373197821932724,2023-04-01
